SBSCRN_ACTVTY_KEY,SBSCRN_ID,ACTVTY_TYPE_ID,USED_ACTVTY_TYPE_ID,ACTVTY_DT,ACTVTY_TS,HHLD_ID,PRTY_KEY,PRTY_ID,PARNT_ACCT_KEY,PARNT_ACCT_ID,PARNT_ACCT_NUM,CHILD_ACCT_KEY,CHILD_ACCT_ID,CHILD_ACCT_NUM,VEH_KEY,DVC_KEY,dvc_id,EQMNT_KEY,EQMNT_ID,PLAN_KEY,PLAN_ID,OFR_ID,FROM_PLAN_KEY,FROM_PLAN_ID,FROM_OFR_ID,PROD_KEY,PROD_ID,FROM_PROD_KEY,FROM_PROD_ID,PKG_ID,FROM_PKG_ID,FEAT_ID,AGN_KEY,cust_rep_id,PTNR_ID,LNKD_INET_FL,MRD_TYPE_CD,SBSCR_LIFCYC_KEY,CONV_REP_OWN_SEGMT_KEY,OWNR_TYPE2_KEY,DEACTIVATION_REASON_CODE,TRIAL_ID,SRVC_ID,RENW_ID,FROM_RENW_ID,COLL_SCNRO_ID,SRVC_LVL_PMT_KEY,NONPAY_SRVC_KEY,BILLING_METHOD,FROM_BILLING_METHOD,SLFPAY_TURNOVER_RSN,SLFPAY_TURNOVER_DT,FUTURE_DEACTVN_DT,SCHD_SEASONAL_SUSP_REACTVN_DT,Call_Reason,Call_Disposition,INSE_USER_ID,INSE_TS,UPDT_USER_ID,UPDT_TS,Save_Activity,Deact_Activity_By_Save_Agent,Conversion_Activity_By_Save_Agent,Save_Opportunity_Activity
373,-1.0,373,?,2012-07-02 00:00:00,7/2/12 0:00,5000000000000.0,58154191.0,5000000000000.0,373,31197,1.11E+11,71714096,111000000000.0,1.11E+11,-1,33222827,9055,434,-493.1,3442,373.0,2632,361,9000031097,9181,7410,25368046914,5534,9000024281,SIR_AUD_EVT,SIR_AUD_EVT,8,373,849MP,11621,U,Multi ,100359429,-2,95,?,24578550,112000000000.0,93462093,93462092,?,?,?,Invoice,Invoice,?,?,?,?,64,?,UP_EDWDBA,2012-07-02 00:00:00,UP_EDWDBA,2012-07-02 00:00:00,0,0,0,0
374,456000000000.0,374,?,2019-08-25 00:00:00,8/25/19 0:00,5000000000000.0,735855327.0,5000000000000.0,374,102612,4.56E+11,775683462,456000000000.0,4.56E+11,-1,-1,94996,-1,-1.0,8864,374.0,1604,8864,3.11E+11,1604,10023,305000000000,10023,3.05E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,374,OEMManager,901,Y,Linked,15977282394,-1,285,0,320890142,456000000000.0,1840576969,1840576969,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,65,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
375,306000000000.0,375,?,2014-10-07 00:00:00,10/7/14 0:00,5000000000000.0,13131966.0,5000000000000.0,375,8684,1696609274,15748981,1696609274.0,1696609274,-1,22780823,5301,99,-828.1,2837,375.0,2647,2712,25368044245,2529,7447,25368047042,7397,25368046868,SIR_AUD_EVT,SIR_AUD_EVT,8,375,3569P,11621,Y,Single,52017533,-2,95,?,111037262,306000000000.0,333155787,48440236,?,?,?,Credit Card,Credit Card,?,?,?,?,66,?,UP_EDWDBA,2014-10-07 00:00:00,UP_EDWDBA,2014-10-07 00:00:00,0,0,0,0
376,308000000000.0,376,?,2018-03-03 00:00:00,3/3/18 0:00,5000000000000.0,225733124.0,5000000000000.0,376,41193,3.06E+11,518115225,306000000000.0,3.06E+11,-1,179301033,100919,981,55.2,7941,376.0,2651,7941,25368045261,2651,11983,25368046820,11983,25368046820,SIR_AUD_EVT,SIR_AUD_EVT,8,376,Not Applicable,12236,N,Single,10515143877,-2,95,0,-2,308000000000.0,1240778778,1240778777,4.40E+11,?,63896663,Invoice,Invoice,Not Applicable,?,3/31/18,?,67,?,UP_EDWDBA,2019-01-19 22:28:00,UP_EDWDBA,2018-07-27 12:39:00,0,0,0,0
377,444000000000.0,377,?,2019-10-15 00:00:00,10/15/19 0:00,5000000000000.0,3313783297.0,5000000000000.0,377,60306,4.17E+11,798897101,417000000000.0,4.17E+11,85051,440420429,8560,45,-882.1,7845,377.0,2635,7845,25368044877,2635,12044,25368047320,12044,25368047320,SIR_AUD_EVT,SIR_AUD_EVT,8,377,Not Applicable,11771,Y,Single,16336256197,-2,7,0,-2,444000000000.0,1907223362,1867641288,4.58E+11,?,90881723,Credit Card,Credit Card,Not Applicable,?,11/10/19,?,68,?,UP_EDWETL_TLD,2019-10-16 08:22:00,UP_EDWETL_TLD,2019-10-16 03:33:00,0,0,0,0
378,301000000000.0,378,?,2016-03-15 00:00:00,3/15/16 0:00,5000000000000.0,27130542.0,5000000000000.0,378,37659,1-300860639492,205411629,301000000000.0,1-300860639492,-1,131467976,72777,2736,1810.2,2697,378.0,1642,2697,25368044185,1642,7053,25368042955,7053,25368042955,SIR_AUD_PKG_MM,SIR_AUD_PKG_MM,8,378,CUWI,12090,Y,Single,1717082314,-2,95,0,-2,301000000000.0,1045438198,1045438197,4.23E+11,?,31483970,Credit Card,Credit Card,Not Applicable,?,?,?,69,?,UP_EDWDBA,2019-01-19 22:53:00,UP_EDWDBA,2019-03-25 22:09:00,0,0,0,0
379,10030351277.0,379,20009,2019-11-12 00:00:00,11/12/19 0:00,5000000000000.0,3241391643.0,5000000000000.0,379,12150,1-5474411644,675568663,3101810098.0,1-5474411644,30102,143686466,80187,3849,2923.2,10082,379.0,2200,9444,4.19E+11,2201,13114,446000000000,10829,4.19E+11,SIR_AUD_EVT,SIR_AUD_EVT,8,379,5533PH,12158,Y,Single,16528095170,-2,95,?,82259780,6866065619.0,1944961432,1535346897,?,?,?,Invoice,Invoice,?,?,?,?,70,Save - Select - 12mo for $108,up_edwetl_TLD,2019-11-12 00:00:00,up_edwetl_TLD,2019-11-12 00:00:00,1,0,0,1
380,438000000000.0,380,?,2018-03-29 00:00:00,3/29/18 0:00,5000000000000.0,469305413.0,5000000000000.0,380,79669,4.38E+11,526078548,438000000000.0,4.38E+11,-1,-1,93958,-1,-1.0,8750,380.0,2846,8750,3.07E+11,2846,10087,307000000000,10087,3.07E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,380,OEMManager,901,Y,Linked,10715582110,-1,95,0,250582900,438000000000.0,1350062839,1350062839,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,71,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
381,-1.0,381,?,2019-03-21 00:00:00,3/21/19 0:00,5000000000000.0,5000000000000.0,5000000000000.0,381,63043,4.21E+11,657787241,421000000000.0,4.21E+11,1171,609602331,44455,2540,1614.2,9086,381.0,2647,-2,-2,-2,7397,25368046868,-2,-2,SIR_AUD_EVT,Unknown,8,381,root.0.0.0.1,12162,N,-1,14616708777,-2,25,17,244025302,436000000000.0,1449161357,?,4.50E+11,-2,79731745,Invoice,?,?,?,?,?,72,?,UP_EDWETL_TLD,2019-03-21 00:00:00,up_Edwetl_TLD,2019-03-21 00:00:00,0,0,0,0
382,-1.0,382,?,2017-12-29 00:00:00,12/29/17 0:00,5000000000000.0,440777214.0,5000000000000.0,382,65425,4.24E+11,496149522,424000000000.0,4.24E+11,51243,297796557,86527,4749,3820.2,9088,382.0,2552,?,?,?,7489,25368047188,?,?,SIR_AUD_EVT,?,8,382,5580P,12162,N,Single,10009128058,-2,95,?,187068044,439000000000.0,1141893412,?,?,?,?,Credit Card,?,?,?,?,?,73,?,UP_EDWDBA,2017-12-29 00:00:00,UP_EDWDBA,2017-12-29 00:00:00,0,0,0,0
383,-1.0,383,?,2012-05-16 00:00:00,5/16/12 0:00,5000000000000.0,5452819.0,5000000000000.0,383,2740,1-224135361,51918374,24539127850.0,1-24539127850,-1,169524377,95843,4024,3098.2,3442,383.0,2632,361,9000031097,5957,7410,25368046914,5859,9000026928,SIR_AUD_EVT,SIR_AUD_EVT,8,383,root.0.0.0.1,12236,U,Single,527389914,-2,95,?,93756124,24539131178.0,1200514345,873448510,?,?,?,Credit Card,Credit Card,?,?,?,?,74,?,UP_EDWDBA,2012-05-16 00:00:00,UP_EDWDBA,2012-05-16 00:00:00,0,0,0,0
384,410000000000.0,384,?,2015-07-17 00:00:00,7/17/15 0:00,5000000000000.0,61430761.0,5000000000000.0,384,50197,4.05E+11,133471429,405000000000.0,4.05E+11,10231,-1,39674,-1,-1.0,3933,384.0,252,3916,3.10E+11,2137,10310,311000000000,10303,3.11E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,384,1101RF,12162,Y,LINKED,681838919,-2,95,?,54297091,410000000000.0,622120390,622120387,?,?,?,Credit Card,Credit Card,?,?,?,?,75,?,UP_EDWDBA,2015-07-17 00:00:00,UP_EDWDBA,2015-07-17 00:00:00,0,0,0,0
385,415000000000.0,385,?,2017-12-21 00:00:00,12/21/17 0:00,5000000000000.0,275677691.0,5000000000000.0,385,13455,1-6706309618,180496308,415000000000.0,4.15E+11,116764,687314488,96006,5364,4241.2,9088,385.0,2552,9084,4.09E+11,2552,7489,25368047188,7489,25368047188,SIR_AUD_EVT,SIR_AUD_EVT,8,385,Not Applicable,12158,Y,Single,9896990193,-2,95,0,-2,415000000000.0,1201159537,1201159537,4.38E+11,?,60754640,Invoice,Invoice,Not Applicable,?,1/18/18,?,76,?,UP_EDWDBA,2019-01-19 22:28:00,UP_EDWDBA,2018-07-27 12:39:00,0,0,0,0
386,104000000000.0,386,?,2014-12-12 00:00:00,12/12/14 0:00,5000000000000.0,17355656.0,5000000000000.0,386,25628,1.04E+11,56932980,104000000000.0,1.04E+11,720,19868390,4227,40,-887.1,4143,386.0,2532,2712,25368044245,2529,7397,25368046868,7397,25368046868,SIR_AUD_EVT,SIR_AUD_EVT,8,386,123WN3SS,8457,I,SINGLE,41165104,-2,7,?,13012043,104000000000.0,38284442,38284440,?,?,?,Credit Card,Credit Card,?,?,?,?,77,?,UP_EDWDBA,2014-12-12 00:00:00,UP_EDWDBA,2014-12-12 00:00:00,0,0,0,0
387,437000000000.0,387,?,2019-01-11 00:00:00,1/11/19 0:00,5000000000000.0,593333469.0,5000000000000.0,387,78248,4.37E+11,489193422,437000000000.0,4.37E+11,34973,702402523,34332,4496,3570.2,9239,387.0,1655,8039,25368045657,1657,11035,410000000000,6978,25368042795,SIR_DATA_NAVTRAF_EVT,SIR_DATA_NAVTRAF_EVT,6,387,1166HB,12158,Y,Single,13972809612,-2,7,?,245167043,437000000000.0,1584407567,586758253,?,?,?,Invoice,Invoice,?,?,?,?,78,?,UP_EDWDBA,2019-01-11 00:00:00,UP_EDWDBA,2019-01-11 00:00:00,0,0,0,0
388,-1.0,388,?,2012-11-01 00:00:00,11/1/12 0:00,5000000000000.0,42568876.0,5000000000000.0,388,26872,1.06E+11,61164028,106000000000.0,1.06E+11,25211,25128970,5888,706,-221.1,3551,388.0,2214,-1,0,8440,7503,25368047236,5409,9000021673,SIR_AUD_EVT,SIR_AUD_EVT,8,388,753AC,8457,U,Single,61567004,-2,95,?,112818135,111000000000.0,57384861,57384859,?,?,?,Invoice,Invoice,?,?,?,?,79,?,UP_EDWDBA,2012-11-01 00:00:00,UP_EDWDBA,2012-11-01 00:00:00,0,0,0,0
389,436000000000.0,389,?,2019-09-26 00:00:00,9/26/19 0:00,5000000000000.0,3261194693.0,5000000000000.0,389,37906,1-301014553609,791002014,436000000000.0,4.36E+11,137610,830435604,96760,5019,4087.2,10082,389.0,2200,9178,4.10E+11,2628,13114,446000000000,12157,4.10E+11,SIR_AUD_EVT,SIR_AUD_EVT,8,389,4339MP,12170,Y,Single,16205901389,-2,95,?,240283873,436000000000.0,1884525773,1806424757,?,?,?,Credit Card,Credit Card,?,?,?,?,80,?,UP_EDWDBA,2019-09-26 00:00:00,UP_EDWDBA,2019-09-26 00:00:00,0,0,0,0
390,-1.0,390,?,2012-03-15 00:00:00,3/15/12 0:00,5000000000000.0,12267741.0,5000000000000.0,390,16096,1-11897892164,34019561,5657149607.0,1-11897892164,-1,148059274,82572,2442,1516.2,361,390.0,5677,?,?,?,6536,20867536275,?,?,SIR_AUD_EVT,?,8,390,root.0.0.0.1,12077,U,Single,470879232,-2,95,?,147535958,24811397626.0,824540896,?,?,?,?,Credit Card,?,?,?,?,?,81,?,UP_EDWDBA,2012-03-15 00:00:00,UP_EDWDBA,2012-03-15 00:00:00,0,0,0,0
391,450000000000.0,391,?,2019-10-29 00:00:00,10/29/19 0:00,5000000000000.0,3379821821.0,5000000000000.0,391,94885,4.50E+11,804957350,450000000000.0,4.50E+11,169141,1056189628,31916,5376,4253.2,8739,391.0,1610,8739,3.07E+11,1610,10085,307000000000,10085,3.07E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,391,OEMManager,12176,Y,Single,16435750406,-1,95,0,298693678,450000000000.0,1927005686,1927005686,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,82,?,UP_EDWETL_COD,2019-10-30 08:11:00,UP_EDWETL_COD,2019-10-30 01:59:00,0,0,0,0
392,441000000000.0,392,?,2018-12-21 00:00:00,12/21/18 0:00,5000000000000.0,547725953.0,5000000000000.0,392,62099,4.19E+11,636089575,441000000000.0,4.41E+11,169140,979379260,100489,5376,4253.2,9379,392.0,1517,9379,4.15E+11,1610,12707,415000000000,12707,4.15E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,392,web1,12176,Y,Single,13795893836,-2,95,0,264522807,441000000000.0,-1,-2,?,?,-2,Credit Card,Credit Card,Not Applicable,?,?,?,83,?,up_edwetl_TLD,2019-01-19 21:20:00,up_edwetl_TLD,2019-01-19 21:20:00,0,0,0,0
393,-1.0,393,?,2019-02-07 00:00:00,2/7/19 0:00,5000000000000.0,5000000000000.0,5000000000000.0,393,76186,4.35E+11,643155102,435000000000.0,4.35E+11,7644,208470206,80279,3843,2917.2,7845,393.0,2635,-2,-2,-2,12044,25368047320,-2,-2,SIR_AUD_EVT,Unknown,8,393,6086P,12162,N,-1,14205578973,-2,7,17,236835683,437000000000.0,1557461451,?,4.49E+11,-2,77887030,Credit Card,?,?,?,?,?,84,?,UP_EDWETL_TLD,2019-02-08 00:00:00,up_Edwetl_TLD,2019-02-08 00:00:00,0,0,0,0
394,419000000000.0,394,?,2017-03-19 00:00:00,3/19/17 0:00,5000000000000.0,40661018.0,5000000000000.0,394,17557,1-16411804110,188314565,419000000000.0,4.19E+11,51202,220194435,87581,-1,-1.0,6867,394.0,2628,6975,4.10E+11,1437,10553,410000000000,10651,4.10E+11,SIR_DATA_NAVTRAF_NAVWEAT_EVT,SIR_DATA_NAVTRAF_NAVWEAT_EVT,8,394,599HB,12173,Y,Multi ,5358454818,-2,95,?,170169950,419000000000.0,1147427803,1147427801,?,?,?,Credit Card,Credit Card,?,?,?,?,85,?,UP_EDWDBA,2017-03-19 00:00:00,UP_EDWDBA,2017-03-19 00:00:00,0,0,0,0
395,418000000000.0,395,?,2016-08-13 00:00:00,8/13/16 0:00,5000000000000.0,61116590.0,5000000000000.0,395,46613,3.12E+11,183363159,418000000000.0,4.18E+11,78945,99625771,53363,3973,3047.2,2965,395.0,2651,3285,25368046549,2394,7383,25368046820,7378,25368046804,SIR_AUD_EVT,SIR_AUD_EVT,8,395,4179P,12166,Y,Multi ,2681181590,-2,7,0,-2,418000000000.0,715830900,715830899,4.26E+11,?,36599680,Credit Card,Credit Card,Not Applicable,?,?,?,86,?,UP_EDWDBA,2019-01-19 22:53:00,UP_EDWDBA,2019-03-25 22:09:00,0,0,0,0
396,419000000000.0,396,?,2019-02-08 00:00:00,2/8/19 0:00,5000000000000.0,577516710.0,5000000000000.0,396,62036,4.19E+11,650382938,419000000000.0,4.19E+11,7663,199113816,50119,2540,1614.2,7960,396.0,1582,7960,25368045337,1582,11936,25368043389,11936,25368043389,SIR_AUD_PKG_MM,SIR_AUD_PKG_MM,8,396,1314SH,12162,Y,Single,14211912259,-2,7,0,-2,419000000000.0,1602118900,1574630552,4.49E+11,?,78855332,Credit Card,Credit Card,Not Applicable,?,?,?,87,?,UP_EDWETL_TLD,2019-02-09 10:00:00,UP_EDWETL_TLD,2019-03-25 22:04:00,0,0,0,0
397,433000000000.0,397,?,2019-05-28 00:00:00,5/28/19 0:00,5000000000000.0,556856201.0,5000000000000.0,397,74053,4.33E+11,727320575,433000000000.0,4.33E+11,-1,-1,41685,-1,-1.0,8658,397.0,1598,8658,3.05E+11,1598,10023,305000000000,10023,3.05E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,397,OEMManager,901,Y,Linked,15161695581,-1,95,0,227195671,433000000000.0,1715281769,1715281769,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,88,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
398,433000000000.0,398,?,2019-09-22 00:00:00,9/22/19 0:00,5000000000000.0,2825712432.0,5000000000000.0,398,74018,4.33E+11,789051240,433000000000.0,4.33E+11,125816,827056444,54213,5363,4240.2,7845,398.0,2635,7845,25368044877,2635,12044,25368047320,12044,25368047320,SIR_AUD_EVT,SIR_AUD_EVT,8,398,Not Applicable,3331,Y,Single,16171210501,-2,95,0,-2,433000000000.0,1877295955,1835368612,4.57E+11,?,89760164,Credit Card,Credit Card,Not Applicable,?,10/18/19,?,89,?,UP_EDWETL_TLD,2019-09-23 08:48:00,UP_EDWETL_TLD,2019-09-23 03:33:00,0,0,0,0
399,442000000000.0,399,?,2018-08-31 00:00:00,8/31/18 0:00,5000000000000.0,406480531.0,5000000000000.0,399,84789,4.42E+11,591363873,442000000000.0,4.42E+11,139507,857311511,45068,5363,4240.2,9738,399.0,2827,9738,4.33E+11,2827,11434,433000000000,11434,4.33E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,399,OEMManager,1978,Y,Single,12326452047,-1,95,0,267365039,442000000000.0,1443786752,1443786752,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,90,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
400,-1.0,400,?,2018-03-17 00:00:00,3/17/18 0:00,5000000000000.0,459283978.0,5000000000000.0,400,75410,4.34E+11,514553028,434000000000.0,4.34E+11,12085,444700409,10812,797,-130.1,7845,400.0,2635,9523,4.23E+11,2554,12044,25368047320,7489,25368047188,SIR_AUD_EVT,SIR_AUD_EVT,8,400,CUWI,8457,N,Multi ,10626077328,-2,7,?,121959999,436000000000.0,1299597506,372672139,?,?,?,Credit Card,Credit Card,?,?,?,?,91,?,UP_EDWDBA,2018-03-17 00:00:00,UP_EDWDBA,2018-03-17 00:00:00,0,0,0,0
401,-1.0,401,?,2010-12-18 00:00:00,12/18/10 0:00,5000000000000.0,55316101.0,5000000000000.0,401,13047,1-6295319388,27654827,3549412097.0,1-6295319388,-1,99644433,53384,1389,463.2,-1,401.0,5314,555,9000031575,9203,5616,9000024906,5534,9000024281,SIR_AUD_EVT,SIR_AUD_EVT,8,401,root.0.0.0.1,12162,U,Single,346506545,-2,95,?,63967624,6490656297.0,302303729,302303727,?,?,?,Invoice,Invoice,?,?,?,?,92,?,UP_EDWDBA,2010-12-18 00:00:00,UP_EDWDBA,2010-12-18 00:00:00,0,0,0,0
402,-1.0,402,?,2013-05-23 00:00:00,5/23/13 0:00,5000000000000.0,94204231.0,5000000000000.0,402,12854,1-6145015074,27190446,3465836341.0,1-6145015074,13398,177250774,99917,3487,2561.2,3551,402.0,2214,812,9000032207,5957,7503,25368047236,5859,9000026928,SIR_AUD_EVT,SIR_AUD_EVT,8,402,16094CB,12162,U,Single,547226254,-2,7,?,96952737,3465760515.0,890503485,890503483,?,?,?,Credit Card,Credit Card,?,?,?,?,93,?,UP_EDWDBA,2013-05-23 00:00:00,UP_EDWDBA,2013-05-23 00:00:00,0,0,0,0
403,-1.0,403,?,2016-06-29 00:00:00,?,5000000000000.0,49962591.0,5000000000000.0,403,8458,1-2693801429,94584930,304000000000.0,3.04E+11,40746,144472874,80569,1085,159.2,4215,403.0,1418,8267,25368046573,3112,10542,410000000000,7140,25368043143,SIR_DATA_NAVTRAF_NAVWEAT_EVT,SIR_DATA_NAVTRAF_NAVWEAT_EVT,6,403,4078P,12177,N,Single,2366725505,-2,95,0,82567155,304000000000.0,1097734849,1097734848,?,?,-2,Invoice,Invoice,Not Applicable,?,?,?,94,?,up_edwetl_TLD,2019-01-22 18:37:00,up_edwetl_TLD,2019-01-22 18:37:00,0,0,0,0
404,-1.0,404,?,2018-10-05 00:00:00,?,5000000000000.0,523472942.0,5000000000000.0,404,89349,4.46E+11,602714081,446000000000.0,4.46E+11,154403,887810897,29378,425,-502.1,9084,404.0,2558,9836,4.35E+11,2856,7489,25368047188,11329,4.27E+11,SIR_AUD_EVT,SIR_AUD_EVT,8,404,2963MP,8457,N,Single,12640396954,-2,95,0,246450947,446000000000.0,1474541545,1312101052,?,?,-2,Credit Card,Credit Card,Not Applicable,?,?,?,95,?,up_edwetl_TLD,2019-01-22 18:37:00,up_edwetl_TLD,2019-01-22 18:37:00,0,0,1,1
405,-1.0,405,?,2013-08-14 00:00:00,8/14/13 0:00,5000000000000.0,15966639.0,5000000000000.0,405,22056,1-23382375732,48628581,23382375732.0,1-23382375732,34201,148200267,82672,1901,975.2,3442,405.0,2632,2568,25368043669,2215,7410,25368046914,7503,25368047236,SIR_AUD_PKG_MM,SIR_AUD_PKG_MM,8,405,root.0.0.0.1,12170,U,Single,471271746,-2,95,?,84180137,301000000000.0,824876110,824876109,?,?,?,Credit Card,Credit Card,?,?,?,?,96,?,UP_EDWDBA,2013-08-14 00:00:00,UP_EDWDBA,2013-08-14 00:00:00,0,0,0,0
406,460000000000.0,406,?,2019-12-13 00:00:00,12/13/19 0:00,5000000000000.0,3435322070.0,5000000000000.0,406,16682,1-13826129924,650668880,6029329252.0,1-13826129924,-1,-1,103342,-1,-1.0,8983,406.0,240,?,?,?,6851,25368042515,?,?,SIR_AUD_ALLACCESS,?,7,406,1200AQIB,12295,Y,Linked,16767100631,-2,284,?,335421060,460000000000.0,1989218706,?,?,?,?,Credit Card,?,?,?,?,?,97,?,UP_EDWDBA,2019-12-13 00:00:00,UP_EDWDBA,2019-12-13 00:00:00,0,0,0,0
407,445000000000.0,407,?,2019-05-30 00:00:00,5/30/19 0:00,5000000000000.0,704414755.0,5000000000000.0,407,88120,4.45E+11,729224007,445000000000.0,4.45E+11,170233,967353384,82234,5360,4237.2,8239,407.0,1951,8239,25368046457,1951,7063,25368042975,7063,25368042975,SIR_DATA_TRVLLNK_TRAF_SEXM,SIR_DATA_TRVLLNK_TRAF_SEXM,6,407,OEMManager,12170,Y,Single,15170349439,-1,95,0,278848074,445000000000.0,1716744444,1716744444,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,98,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
408,304000000000.0,408,?,2016-02-10 00:00:00,2/10/16 0:00,5000000000000.0,14844512.0,5000000000000.0,408,38200,1-301224815980,90549762,301000000000.0,1-301224815980,33846,-1,57520,-1,-1.0,3893,408.0,1841,3893,3.09E+11,1841,10276,311000000000,10276,3.11E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,408,15900S,12162,Y,Linked,1543220651,-2,95,?,138357578,304000000000.0,944225655,944225653,?,?,?,Invoice,Invoice,?,?,?,?,99,?,UP_EDWDBA,2016-02-10 00:00:00,UP_EDWDBA,2016-02-10 00:00:00,0,0,0,0
409,24785297372.0,409,?,2017-03-14 00:00:00,3/14/17 0:00,5000000000000.0,2869385.0,5000000000000.0,409,23936,1-24785296092,361349812,24785296092.0,1-24785296092,41230,69510417,35291,1183,257.2,361,409.0,5957,2965,25368045261,2651,11648,9000026928,7383,25368046820,SIR_AUD_EVT,SIR_AUD_EVT,8,409,Not Applicable,12162,N,Single,4622823799,-2,7,0,-2,24785293372.0,594318572,594318571,4.32E+11,?,48196218,Credit Card,Credit Card,Not Applicable,?,4/9/17,?,100,?,UP_EDWDBA,2019-01-19 22:28:00,UP_EDWDBA,2018-07-27 12:39:00,0,0,0,0
410,446000000000.0,410,?,2019-05-29 00:00:00,5/29/19 0:00,5000000000000.0,703817871.0,5000000000000.0,410,89734,4.46E+11,728354270,446000000000.0,4.46E+11,-1,-1,70760,-1,-1.0,8750,410.0,2846,8750,3.07E+11,2846,10087,307000000000,10087,3.07E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,410,OEMManager,901,Y,Linked,15167869171,-1,95,0,284418005,446000000000.0,1716036171,1716036171,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,101,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
411,446000000000.0,411,?,2018-10-16 00:00:00,10/16/18 0:00,5000000000000.0,528028940.0,5000000000000.0,411,61042,4.18E+11,606648519,418000000000.0,4.18E+11,97243,695707852,8456,786,-141.1,9717,411.0,2497,?,?,?,7397,25368046868,?,?,SIR_AUD_EVT,?,8,411,CUWI,1978,Y,Single,12753261857,-2,7,?,168533679,446000000000.0,1482603721,?,?,?,?,Credit Card,?,?,?,?,?,102,?,UP_EDWDBA,2018-10-16 00:00:00,UP_EDWDBA,2018-10-16 00:00:00,0,0,0,0
412,110000000000.0,412,?,2017-10-11 00:00:00,10/11/17 0:00,5000000000000.0,33970209.0,5000000000000.0,412,30639,1.10E+11,459688621,110000000000.0,1.10E+11,4861,441185314,9044,155,-772.1,-1,412.0,6631,-1,0,6631,11661,9000027621,11661,9000027621,SIR_DATA_TRAF_SE,SIR_DATA_TRAF_SE,8,412,root.0.0.0.1,11901,N,Single,9083930965,-2,95,0,-2,110000000000.0,360257791,360257790,4.37E+11,?,57526781,Invoice,Invoice,Not Applicable,?,?,?,103,?,UP_EDWDBA,2019-01-19 22:53:00,UP_EDWDBA,2019-03-25 22:08:00,0,0,0,0
413,444000000000.0,413,?,2019-08-14 00:00:00,8/14/19 0:00,5000000000000.0,5000000000000.0,5000000000000.0,413,87299,4.44E+11,751920547,444000000000.0,4.44E+11,137369,962383203,104807,5365,4242.2,9088,413.0,2552,-2,-2,-2,7489,25368047188,-2,-2,SIR_AUD_EVT,Unknown,8,413,root.0.0.0.1,12162,Y,-1,15897721154,-2,95,17,276908759,444000000000.0,1655342320,?,4.55E+11,-2,86597954,Invoice,?,?,?,?,?,104,?,UP_EDWETL_TLD,2019-08-14 00:00:00,up_Edwetl_TLD,2019-08-14 00:00:00,0,0,0,0
414,445000000000.0,414,?,2019-12-16 00:00:00,12/16/19 0:00,5000000000000.0,3320345219.0,5000000000000.0,414,88080,4.45E+11,825408760,445000000000.0,4.45E+11,148402,896587481,29850,761,-166.1,9178,414.0,2628,8873,3.11E+11,2223,13994,410000000000,10811,3.11E+11,SIR_AUD_EVT,SIR_AUD_EVT,8,414,1929RQSS,8457,Y,Single,16782134058,-2,6,0,-2,445000000000.0,1954456358,1656364776,4.60E+11,?,93347211,Invoice,Invoice,Not Applicable,?,?,?,105,?,UP_EDWETL_TLD,2019-12-17 08:43:00,UP_EDWETL_TLD,2019-12-17 03:33:00,0,0,0,0
